timestamp,temperature,rainfall,humidity,wind_direction,wind_speed
2025-03-01 00:00:00,26.8,0.0,99.3,28.0,3.3
2025-03-01 01:00:00,26.9,0.0,99.3,37.0,4.9
2025-03-01 02:00:00,26.8,0.0,99.3,39.0,5.1
2025-03-01 03:00:00,26.4,0.0,99.3,36.0,4.8
2025-03-01 04:00:00,26.4,0.0,99.3,41.0,5.0
2025-03-01 05:00:00,26.2,0.0,99.3,37.0,4.8
2025-03-01 06:00:00,26.1,0.0,99.3,39.0,3.4
2025-03-01 07:00:00,26.0,0.0,99.3,36.0,4.8
2025-03-01 08:00:00,26.4,0.0,99.3,33.0,3.5
2025-03-01 09:00:00,26.9,0.0,98.6,41.0,4.9
2025-03-01 10:00:00,28.0,0.0,88.6,36.0,4.3
2025-03-01 11:00:00,28.9,0.0,83.4,37.0,6.0
2025-03-01 12:00:00,29.7,0.0,74.8,38.0,4.6
2025-03-01 13:00:00,30.4,0.0,71.9,38.0,3.4
2025-03-01 14:00:00,30.1,0.0,74.7,50.0,5.8
2025-03-01 15:00:00,31.3,0.0,65.8,68.0,4.4
2025-03-01 16:00:00,30.8,0.0,66.3,51.0,4.8
2025-03-01 17:00:00,30.6,0.0,67.1,39.0,6.0
2025-03-01 18:00:00,29.8,0.0,70.7,36.0,6.0
2025-03-01 19:00:00,28.9,0.0,78.6,37.0,8.0
2025-03-01 20:00:00,28.1,0.0,85.0,40.0,7.5
2025-03-01 21:00:00,27.4,0.0,91.8,42.0,4.0
2025-03-01 22:00:00,26.9,0.0,96.3,35.0,4.4
2025-03-01 23:00:00,26.5,0.0,99.3,26.0,2.5
2025-03-02 00:00:00,26.5,0.0,98.1,38.0,3.5
2025-03-02 01:00:00,26.2,0.0,99.3,38.0,3.5
2025-03-02 02:00:00,26.1,0.0,99.3,34.0,3.0
2025-03-02 03:00:00,26.0,0.0,99.3,41.0,4.8
2025-03-02 04:00:00,25.8,0.0,99.3,36.0,3.1
2025-03-02 05:00:00,25.5,0.0,99.3,32.0,3.1
2025-03-02 06:00:00,25.5,0.0,99.3,36.0,3.3
2025-03-02 07:00:00,25.4,0.0,99.3,35.0,7.5
2025-03-02 08:00:00,25.7,0.0,99.3,37.0,6.4
2025-03-02 09:00:00,26.3,0.0,97.9,37.0,7.4
2025-03-02 10:00:00,28.1,0.0,87.4,44.0,6.1
2025-03-02 11:00:00,29.0,0.0,79.4,3.0,3.4
2025-03-02 12:00:00,30.9,0.0,67.1,37.0,5.2
2025-03-02 13:00:00,31.4,0.0,63.8,37.0,4.7
2025-03-02 14:00:00,31.3,0.0,64.4,33.0,3.3
2025-03-02 15:00:00,30.5,0.0,69.1,32.0,8.89999
2025-03-02 16:00:00,30.5,0.0,71.3,43.0,5.0
2025-03-02 17:00:00,28.1,0.0,90.8,277.0,2.7
2025-03-02 18:00:00,27.4,0.0,96.6,310.0,4.4
2025-03-02 19:00:00,27.3,0.0,95.6,350.0,2.0
2025-03-02 20:00:00,27.3,0.0,87.1,43.0,4.9
2025-03-02 21:00:00,26.9,0.0,90.3,40.0,4.5
2025-03-02 22:00:00,26.6,0.0,89.4,42.0,5.4
2025-03-02 23:00:00,26.4,0.0,95.0,38.0,3.7
2025-03-03 00:00:00,26.3,0.0,97.3,31.0,2.2
2025-03-03 01:00:00,26.0,0.0,99.3,40.0,3.7
2025-03-03 02:00:00,25.9,0.0,99.3,37.0,3.3
2025-03-03 03:00:00,25.8,0.0,99.3,37.0,4.9
2025-03-03 04:00:00,25.6,0.0,99.3,41.0,4.6
2025-03-03 05:00:00,25.5,0.0,99.3,41.0,5.3
2025-03-03 06:00:00,25.2,0.0,99.3,36.0,4.7
2025-03-03 07:00:00,25.1,0.0,99.3,34.0,3.5
2025-03-03 08:00:00,25.7,0.0,99.3,27.0,2.7
2025-03-03 09:00:00,27.1,0.0,91.1,31.0,4.5
2025-03-03 10:00:00,27.8,0.0,84.1,15.0,4.8
2025-03-03 11:00:00,29.2,0.0,71.1,19.0,3.6
2025-03-03 12:00:00,31.1,0.0,60.6,4.0,1.8
2025-03-03 13:00:00,31.7,0.0,56.9,348.0,2.9
2025-03-03 14:00:00,31.7,0.0,62.7,181.0,4.0
2025-03-03 15:00:00,32.4,0.0,62.1,234.0,3.8
2025-03-03 16:00:00,31.9,0.0,62.6,169.0,3.1
2025-03-03 17:00:00,30.6,0.0,68.5,167.0,3.2
2025-03-03 18:00:00,27.7,0.2,97.3,222.0,1.8
2025-03-03 19:00:00,28.3,0.0,94.7,300.0,1.6
2025-03-03 20:00:00,27.9,0.0,88.5,40.0,3.3
2025-03-03 21:00:00,27.2,0.0,92.3,49.0,4.3
2025-03-03 22:00:00,26.9,0.0,96.1,37.0,2.6
2025-03-03 23:00:00,26.4,0.0,96.8,39.0,4.4
2025-03-04 00:00:00,26.4,0.0,97.5,38.0,5.3
2025-03-04 01:00:00,26.2,0.0,98.4,36.0,3.9
2025-03-04 02:00:00,26.0,0.0,99.3,38.0,4.2
2025-03-04 03:00:00,25.7,0.0,99.3,25.0,2.1
2025-03-04 04:00:00,25.7,0.0,99.3,39.0,4.0
2025-03-04 05:00:00,25.2,0.0,99.3,27.0,2.5
2025-03-04 06:00:00,25.1,0.0,99.3,20.0,2.3
2025-03-04 07:00:00,25.2,0.0,99.3,25.0,2.3
2025-03-04 08:00:00,25.7,0.0,99.3,35.0,4.3
2025-03-04 09:00:00,26.7,0.0,94.4,38.0,5.3
2025-03-04 10:00:00,29.3,0.0,82.4,32.0,4.3
2025-03-04 11:00:00,28.8,0.0,81.5,27.0,6.3
2025-03-04 12:00:00,31.1,0.0,69.7,7.0,3.1
2025-03-04 13:00:00,32.2,0.0,63.5,10.0,3.9
2025-03-04 14:00:00,32.8,0.0,57.7,22.0,3.1
2025-03-04 15:00:00,33.2,0.0,54.2,10.0,3.6
2025-03-04 16:00:00,32.4,0.0,60.0,31.0,3.3
2025-03-04 17:00:00,25.3,5.6,99.4,140.0,8.39999
2025-03-04 18:00:00,24.4,0.0,99.3,11.0,6.0
2025-03-04 19:00:00,23.9,0.0,99.4,34.0,4.9
2025-03-04 20:00:00,24.8,0.0,99.4,332.0,1.5
2025-03-04 21:00:00,25.2,0.0,99.3,145.0,1.1
2025-03-04 22:00:00,25.3,0.0,99.4,320.0,1.1
2025-03-04 23:00:00,25.8,0.0,99.3,341.0,1.2
2025-03-05 00:00:00,25.7,0.0,99.4,279.0,0.9
2025-03-05 01:00:00,25.7,0.0,99.4,359.0,1.3
2025-03-05 02:00:00,25.7,0.0,99.4,4.0,1.8
2025-03-05 03:00:00,25.6,0.0,99.4,312.0,2.1
2025-03-05 04:00:00,25.5,0.0,99.4,293.0,1.1
2025-03-05 05:00:00,25.5,0.0,99.4,336.0,1.6
2025-03-05 06:00:00,25.3,0.0,99.4,355.0,2.4
2025-03-05 07:00:00,25.3,0.0,99.4,18.0,2.3
2025-03-05 08:00:00,25.5,0.0,99.4,350.0,1.9
2025-03-05 09:00:00,26.4,0.0,99.3,345.0,2.1
2025-03-05 10:00:00,28.1,0.0,96.5,345.0,2.1
2025-03-05 11:00:00,29.5,0.0,86.5,98.0,1.4
2025-03-05 12:00:00,29.3,0.0,84.7,333.0,2.1
2025-03-05 13:00:00,30.2,0.0,79.4,160.0,2.9
2025-03-05 14:00:00,30.0,0.0,83.2,169.0,3.2
2025-03-05 15:00:00,28.5,0.0,95.1,259.0,3.5
2025-03-05 16:00:00,27.3,0.0,99.4,330.0,1.7
2025-03-05 17:00:00,25.8,0.2,99.4,162.0,2.0
2025-03-05 18:00:00,26.2,0.6,99.4,48.0,1.9
2025-03-05 19:00:00,25.7,0.0,99.4,32.0,3.8
2025-03-05 20:00:00,25.8,0.0,99.4,27.0,2.0
2025-03-05 21:00:00,25.8,0.0,99.4,22.0,2.3
2025-03-05 22:00:00,25.9,0.0,99.4,28.0,2.4
2025-03-05 23:00:00,26.1,0.0,99.4,130.0,1.4
2025-03-06 00:00:00,25.7,0.0,99.4,21.0,2.5
2025-03-06 01:00:00,25.8,0.0,99.4,239.0,0.6
2025-03-06 02:00:00,25.9,0.0,99.4,349.0,1.3
2025-03-06 03:00:00,25.9,0.0,99.4,337.0,1.4
2025-03-06 04:00:00,25.8,0.0,99.4,322.0,1.3
2025-03-06 05:00:00,25.8,0.0,99.4,4.0,1.7
2025-03-06 06:00:00,26.0,0.0,99.4,280.0,1.5
2025-03-06 07:00:00,25.1,0.0,99.4,251.0,3.4
2025-03-06 08:00:00,24.5,2.0,99.5,250.0,3.0
2025-03-06 09:00:00,24.2,0.0,99.5,271.0,2.5
2025-03-06 10:00:00,25.0,0.0,99.4,272.0,2.8
2025-03-06 11:00:00,26.3,0.0,99.3,248.0,3.4
2025-03-06 12:00:00,26.7,0.0,99.3,282.0,3.5
2025-03-06 13:00:00,25.6,0.0,99.3,295.0,5.5
2025-03-06 14:00:00,26.4,0.0,96.5,271.0,4.6
2025-03-06 15:00:00,27.7,0.0,84.2,272.0,4.6
2025-03-06 16:00:00,27.4,0.0,85.6,251.0,3.5
2025-03-06 17:00:00,27.5,0.0,83.9,245.0,3.9
2025-03-06 18:00:00,27.1,0.0,88.0,293.0,4.3
2025-03-06 19:00:00,26.6,0.0,90.7,255.0,2.9
2025-03-06 20:00:00,26.2,0.0,93.1,253.0,3.0
2025-03-06 21:00:00,26.3,0.0,96.3,269.0,1.4
2025-03-06 22:00:00,26.1,0.0,99.3,255.0,1.8
2025-03-06 23:00:00,26.1,0.0,99.3,278.0,1.7
2025-03-07 00:00:00,25.9,0.0,99.3,272.0,1.5
2025-03-07 01:00:00,25.5,0.0,99.4,187.0,0.5
2025-03-07 02:00:00,25.4,0.0,99.4,339.0,0.7
2025-03-07 03:00:00,25.4,0.0,99.4,12.0,1.0
2025-03-07 04:00:00,25.2,0.0,99.4,3.0,1.4
2025-03-07 05:00:00,25.3,0.0,99.4,321.0,1.7
2025-03-07 06:00:00,25.0,0.0,99.4,301.0,1.1
2025-03-07 07:00:00,25.1,0.0,99.4,12.0,1.6
2025-03-07 08:00:00,25.3,0.0,99.4,23.0,2.8
2025-03-07 09:00:00,27.2,0.0,99.3,356.0,1.6
2025-03-07 10:00:00,30.3,0.0,83.3,87.0,1.8
2025-03-07 11:00:00,30.9,0.0,70.3,335.0,2.4
2025-03-07 12:00:00,31.3,0.0,66.0,349.0,2.8
2025-03-07 13:00:00,31.3,0.0,66.5,239.0,2.4
2025-03-07 14:00:00,32.2,0.0,63.4,206.0,2.6
2025-03-07 15:00:00,32.7,0.0,58.6,179.0,4.1
2025-03-07 16:00:00,31.3,0.0,59.8,154.0,3.9
2025-03-07 17:00:00,30.8,0.0,61.9,168.0,3.4
2025-03-07 18:00:00,30.4,0.0,82.4,57.0,3.4
2025-03-07 19:00:00,28.7,0.0,89.4,41.0,3.7
2025-03-07 20:00:00,27.5,0.0,93.1,46.0,5.6
2025-03-07 21:00:00,27.4,0.0,98.6,31.0,3.2
2025-03-07 22:00:00,27.3,0.0,99.3,33.0,2.7
